job_id,split,threshold,precision,recall,f1,predicted_positive_rows,selected
accident_h2,validation_assessment,0.00835851,0.0113742599,0.593495935,0.0223207461,6418,False
accident_h2,validation_assessment,0.0083830872,0.0113367974,0.5853658537,0.0222428174,6351,False
accident_h2,validation_assessment,0.0084060904,0.0111376293,0.5691056911,0.0218476904,6285,False
accident_h2,validation_assessment,0.0084328452,0.0112558289,0.5691056911,0.0220750552,6219,False
accident_h2,validation_assessment,0.008460392,0.0113765643,0.5691056911,0.022307202,6153,False
accident_h2,validation_assessment,0.0084880353,0.0114999179,0.5691056911,0.0225442834,6087,False
accident_h2,validation_assessment,0.0085143023,0.0114598904,0.5609756098,0.0224609375,6021,False
accident_h2,validation_assessment,0.0085443634,0.0115888478,0.5609756098,0.0227085733,5954,False
accident_h2,validation_assessment,0.0085777942,0.01171875,0.5609756098,0.0229579105,5888,False
accident_h2,validation_assessment,0.0086036581,0.0118515974,0.5609756098,0.0232127839,5822,False
accident_h2,validation_assessment,0.0086306055,0.0119874913,0.5609756098,0.0234733798,5756,False
accident_h2,validation_assessment,0.0086614637,0.0121265378,0.5609756098,0.0237398933,5690,False
accident_h2,validation_assessment,0.0086914981,0.0120910384,0.5528455285,0.0236645206,5624,False
accident_h2,validation_assessment,0.0087151003,0.0120546959,0.5447154472,0.0235873966,5558,False
accident_h2,validation_assessment,0.0087449578,0.0122017847,0.5447154472,0.0238688992,5491,False
accident_h2,validation_assessment,0.0087711365,0.0123502304,0.5447154472,0.0241528479,5425,False
accident_h2,validation_assessment,0.008806554,0.0123157305,0.5365853659,0.0240788034,5359,False
accident_h2,validation_assessment,0.0088372864,0.0124692991,0.5365853659,0.0243722304,5293,False
accident_h2,validation_assessment,0.0088681294,0.0122441171,0.5203252033,0.0239252336,5227,False
accident_h2,validation_assessment,0.0088983555,0.0124006975,0.5203252033,0.0242240727,5161,False
accident_h2,validation_assessment,0.0089265911,0.0125638005,0.5203252033,0.0245351735,5094,False
accident_h2,validation_assessment,0.008960343,0.0125298329,0.512195122,0.0244612697,5028,False
accident_h2,validation_assessment,0.0089989308,0.0126964933,0.512195122,0.0247787611,4962,False
accident_h2,validation_assessment,0.0090342602,0.0128676471,0.512195122,0.0251046025,4896,False
accident_h2,validation_assessment,0.0090689875,0.0128364389,0.5040650407,0.0250353321,4830,False
accident_h2,validation_assessment,0.009107745,0.0130142737,0.5040650407,0.0253734397,4764,False
accident_h2,validation_assessment,0.0091423556,0.0129842486,0.4959349593,0.0253059531,4698,False
accident_h2,validation_assessment,0.0091748543,0.012956165,0.487804878,0.0252419016,4631,False
accident_h2,validation_assessment,0.0092109088,0.012924425,0.4796747967,0.0251706485,4565,False
accident_h2,validation_assessment,0.0092579959,0.0131140253,0.4796747967,0.0255300736,4499,False
accident_h2,validation_assessment,0.0092973259,0.0128581096,0.4634146341,0.0250219491,4433,False
accident_h2,validation_assessment,0.0093374422,0.0128234486,0.4552845528,0.0249443207,4367,False
accident_h2,validation_assessment,0.009385691,0.0125552197,0.4390243902,0.0244122966,4301,False
accident_h2,validation_assessment,0.0094243359,0.0125177137,0.4308943089,0.0243286665,4234,False
accident_h2,validation_assessment,0.0094804451,0.0127159309,0.4308943089,0.0247028665,4168,False
accident_h2,validation_assessment,0.0095220036,0.0129205266,0.4308943089,0.0250887574,4102,False
accident_h2,validation_assessment,0.0095678039,0.0131318137,0.4308943089,0.0254868959,4036,False
accident_h2,validation_assessment,0.0096041637,0.0133501259,0.4308943089,0.0258978744,3970,False
accident_h2,validation_assessment,0.0096599273,0.0135758197,0.4308943089,0.0263223243,3904,False
accident_h2,validation_assessment,0.0097186931,0.0138128746,0.4308943089,0.0267676768,3837,False
accident_h2,validation_assessment,0.0097595117,0.0140546274,0.4308943089,0.0272213662,3771,False
accident_h2,validation_assessment,0.0098129733,0.0143049933,0.4308943089,0.0276907001,3705,False
accident_h2,validation_assessment,0.0098680369,0.0145644408,0.4308943089,0.0281765019,3639,False
accident_h2,validation_assessment,0.0099263034,0.0148334733,0.4308943089,0.0286796537,3573,False
accident_h2,validation_assessment,0.0099802554,0.0148274879,0.4227642276,0.0286501377,3507,False
accident_h2,validation_assessment,0.0100297285,0.0151118861,0.4227642276,0.0291806958,3441,False
accident_h2,validation_assessment,0.0100841648,0.0148192057,0.406504065,0.0285959394,3374,False
accident_h2,validation_assessment,0.0101578753,0.015114873,0.406504065,0.0291460216,3308,False
accident_h2,validation_assessment,0.0102270949,0.0154225787,0.406504065,0.029717682,3242,False
accident_h2,validation_assessment,0.0102884768,0.0154282116,0.3983739837,0.0297059715,3176,False
accident_h2,validation_assessment,0.010356182,0.0147909968,0.3739837398,0.0284565419,3110,False
accident_h2,validation_assessment,0.0104243448,0.01478318,0.3658536585,0.0284180613,3044,False
accident_h2,validation_assessment,0.0105022067,0.0147799798,0.3577235772,0.0283870968,2977,False
accident_h2,validation_assessment,0.0105567566,0.0147715562,0.3495934959,0.0283454186,2911,False
accident_h2,validation_assessment,0.0106288835,0.0151142355,0.3495934959,0.0289757412,2845,False
accident_h2,validation_assessment,0.0107020806,0.0154731918,0.3495934959,0.0296347347,2779,False
accident_h2,validation_assessment,0.0107709097,0.0154810173,0.3414634146,0.0296191819,2713,False
accident_h2,validation_assessment,0.0108432932,0.0151114469,0.325203252,0.0288808664,2647,False
accident_h2,validation_assessment,0.0109125501,0.015497869,0.325203252,0.0295857988,2581,False
accident_h2,validation_assessment,0.0109870872,0.0155131265,0.3170731707,0.0295790671,2514,False
accident_h2,validation_assessment,0.0110508309,0.0159313725,0.3170731707,0.0303383897,2448,False
accident_h2,validation_assessment,0.0111324826,0.016372796,0.3170731707,0.0311377246,2382,False
accident_h2,validation_assessment,0.0112051142,0.0168393782,0.3170731707,0.0319803198,2316,False
accident_h2,validation_assessment,0.011304992,0.016,0.2926829268,0.0303413401,2250,False
accident_h2,validation_assessment,0.0114001498,0.0155677656,0.2764227642,0.0294755093,2184,False
accident_h2,validation_assessment,0.0114962697,0.0155880964,0.2682926829,0.0294642857,2117,False
accident_h2,validation_assessment,0.0115970043,0.0156021453,0.2601626016,0.0294388224,2051,False
accident_h2,validation_assessment,0.011703635,0.0151133501,0.243902439,0.0284629981,1985,False
accident_h2,validation_assessment,0.0118002337,0.0156331423,0.243902439,0.0293829579,1919,False
accident_h2,validation_assessment,0.0118827594,0.0156502968,0.2357723577,0.0293522267,1853,False
accident_h2,validation_assessment,0.0120030698,0.0162283156,0.2357723577,0.0303664921,1787,False
accident_h2,validation_assessment,0.0121371826,0.0156885532,0.2195121951,0.0292841649,1721,False
accident_h2,validation_assessment,0.0122713884,0.0163240629,0.2195121951,0.0303882949,1654,False
accident_h2,validation_assessment,0.0123973766,0.0170025189,0.2195121951,0.0315604909,1588,False
accident_h2,validation_assessment,0.0124992638,0.0170827858,0.2113821138,0.0316109422,1522,False
accident_h2,validation_assessment,0.0126158436,0.0178571429,0.2113821138,0.0329322356,1456,False
accident_h2,validation_assessment,0.0127258139,0.0179856115,0.2032520325,0.0330469266,1390,False
accident_h2,validation_assessment,0.0128781715,0.0181268882,0.1951219512,0.0331720802,1324,False
accident_h2,validation_assessment,0.0130248939,0.0190930788,0.1951219512,0.0347826087,1257,False
accident_h2,validation_assessment,0.0131541758,0.0193115029,0.1869918699,0.0350076104,1191,False
accident_h2,validation_assessment,0.0133314237,0.0195555556,0.1788617886,0.0352564103,1125,False
accident_h2,validation_assessment,0.0134721667,0.0207743154,0.1788617886,0.0372250423,1059,False
accident_h2,validation_assessment,0.0136743498,0.0191339376,0.1544715447,0.0340501792,993,False
accident_h2,validation_assessment,0.013852831,0.0194174757,0.1463414634,0.0342857143,927,False
accident_h2,validation_assessment,0.0140726635,0.018583043,0.1300813008,0.0325203252,861,False
accident_h2,validation_assessment,0.0143123538,0.0201511335,0.1300813008,0.0348964013,794,False
accident_h2,validation_assessment,0.0146238316,0.0192307692,0.1138211382,0.0329024677,728,False
accident_h2,validation_assessment,0.0149383411,0.0196374622,0.1056910569,0.0331210191,662,False
accident_h2,validation_assessment,0.0152168682,0.0167785235,0.081300813,0.0278164117,596,False
accident_h2,validation_assessment,0.0155627847,0.0169811321,0.0731707317,0.0275650842,530,False
accident_h2,validation_assessment,0.0159619131,0.0172413793,0.0650406504,0.0272572402,464,False
accident_h2,validation_assessment,0.0165134985,0.0201511335,0.0650406504,0.0307692308,397,False
accident_h2,validation_assessment,0.0171347132,0.0241691843,0.0650406504,0.0352422907,331,False
accident_h2,validation_assessment,0.0179340251,0.0264150943,0.0569105691,0.0360824742,265,False
accident_h2,validation_assessment,0.0189995425,0.0301507538,0.0487804878,0.0372670807,199,True
accident_h2,validation_assessment,0.021101769,0.015037594,0.0162601626,0.015625,133,False
accident_h2,validation_assessment,0.0232789366,0.0149253731,0.0081300813,0.0105263158,67,False
accident_h2,validation_assessment,0.0317004094,0,0,0,1,False
accident_h2,validation_assessment,0.5,0,0,0,0,False
accident_h3,validation_assessment,0.0019452574,0.0093125379,1,0.0184532293,13208,False
accident_h3,validation_assessment,0.0061241062,0.0093600183,1,0.0185464415,13141,False
accident_h3,validation_assessment,0.0063550011,0.0094072658,1,0.0186391878,13075,False
accident_h3,validation_assessment,0.0064966879,0.0094549927,1,0.0187328663,13009,False
accident_h3,validation_assessment,0.0066023356,0.0095032064,1,0.0188274912,12943,False
accident_h3,validation_assessment,0.006688345,0.0094742564,0.9918699187,0.0187692308,12877,False
accident_h3,validation_assessment,0.0067634522,0.0095230661,0.9918699187,0.018865007,12811,False
accident_h3,validation_assessment,0.0068239527,0.0095723813,0.9918699187,0.0189617656,12745,False
accident_h3,validation_assessment,0.0068694924,0.00962221,0.9918699187,0.0190595219,12679,False
accident_h3,validation_assessment,0.0069078287,0.0096725601,0.9918699187,0.0191582915,12613,False
accident_h3,validation_assessment,0.0069465707,0.0097234399,0.9918699187,0.01925809,12547,False
accident_h3,validation_assessment,0.0069922292,0.0097748578,0.9918699187,0.0193589337,12481,False
accident_h3,validation_assessment,0.0070244331,0.0097462747,0.9837398374,0.019301324,12415,False
accident_h3,validation_assessment,0.0070542245,0.0097983642,0.9837398374,0.0194034638,12349,False
accident_h3,validation_assessment,0.0070808689,0.0098510136,0.9837398374,0.0195066903,12283,False
accident_h3,validation_assessment,0.0071119313,0.0099042318,0.9837398374,0.0196110211,12217,False
accident_h3,validation_assessment,0.0071337999,0.0098757304,0.9756097561,0.0195535278,12151,False
accident_h3,validation_assessment,0.0071569172,0.0099296649,0.9756097561,0.0196592398,12085,False
accident_h3,validation_assessment,0.007177921,0.0099841917,0.9756097561,0.0197661011,12019,False
accident_h3,validation_assessment,0.0071996397,0.0100393207,0.9756097561,0.0198741305,11953,False
accident_h3,validation_assessment,0.0072219969,0.0100109363,0.9674796748,0.0198168193,11887,False
accident_h3,validation_assessment,0.007241411,0.009982235,0.9593495935,0.0197588747,11821,False
accident_h3,validation_assessment,0.0072649009,0.0099532114,0.9512195122,0.0197002862,11755,False
accident_h3,validation_assessment,0.0072838487,0.0098383095,0.9349593496,0.0194717237,11689,False
accident_h3,validation_assessment,0.0073016061,0.009808139,0.9268292683,0.0194108633,11623,False
accident_h3,validation_assessment,0.0073205272,0.009777624,0.918699187,0.0193493151,11557,False
accident_h3,validation_assessment,0.0073376852,0.009833783,0.918699187,0.0194592733,11491,False
accident_h3,validation_assessment,0.0073578538,0.0097155361,0.9024390244,0.0192241081,11425,False
accident_h3,validation_assessment,0.0073747836,0.009771987,0.9024390244,0.0193346107,11359,False
accident_h3,validation_assessment,0.0073914026,0.0096528516,0.8861788618,0.0190976785,11292,False
accident_h3,validation_assessment,0.0074097288,0.0097096027,0.8861788618,0.0192087409,11226,False
accident_h3,validation_assessment,0.0074226123,0.0096774194,0.8780487805,0.0191438447,11160,False
accident_h3,validation_assessment,0.0074407582,0.0096448531,0.8699186992,0.0190781849,11094,False
accident_h3,validation_assessment,0.0074597865,0.0093398622,0.837398374,0.0184736795,11028,False
accident_h3,validation_assessment,0.0074718827,0.0093048714,0.8292682927,0.0184032476,10962,False
accident_h3,validation_assessment,0.0074841428,0.0093612335,0.8292682927,0.0185134767,10896,False
accident_h3,validation_assessment,0.0074996353,0.0094182825,0.8292682927,0.0186250342,10830,False
accident_h3,validation_assessment,0.0075178732,0.0094760312,0.8292682927,0.0187379443,10764,False
accident_h3,validation_assessment,0.0075319412,0.0095344924,0.8292682927,0.0188522318,10698,False
accident_h3,validation_assessment,0.0075491324,0.0095936795,0.8292682927,0.0189679219,10632,False
accident_h3,validation_assessment,0.0075655654,0.0095589627,0.8211382114,0.0188979325,10566,False
accident_h3,validation_assessment,0.0075769686,0.0096190476,0.8211382114,0.0190153441,10500,False
accident_h3,validation_assessment,0.007594969,0.0096798927,0.8211382114,0.0191342237,10434,False
accident_h3,validation_assessment,0.0076098387,0.0095486111,0.8048780488,0.01887332,10368,False
accident_h3,validation_assessment,0.0076272986,0.0096097845,0.8048780488,0.0189928058,10302,False
accident_h3,validation_assessment,0.0076418037,0.0096717468,0.8048780488,0.0191138141,10236,False
accident_h3,validation_assessment,0.0076538101,0.0097345133,0.8048780488,0.0192363742,10170,False
accident_h3,validation_assessment,0.0076673882,0.0096991291,0.7967479675,0.0191649555,10104,False
accident_h3,validation_assessment,0.0076794976,0.0096632795,0.7886178862,0.019092609,10038,False
accident_h3,validation_assessment,0.0076929049,0.0097272363,0.7886178862,0.0192174344,9972,False
accident_h3,validation_assessment,0.0077112243,0.0096910963,0.7804878049,0.019144481,9906,False
accident_h3,validation_assessment,0.007727994,0.0096544715,0.7723577236,0.0190705611,9840,False
accident_h3,validation_assessment,0.0077417248,0.0097196644,0.7723577236,0.0191977367,9774,False
accident_h3,validation_assessment,0.0077581129,0.0097857437,0.7723577236,0.0193266199,9708,False
accident_h3,validation_assessment,0.0077725415,0.0098527276,0.7723577236,0.0194572453,9642,False
accident_h3,validation_assessment,0.0077879863,0.0098162072,0.7642276423,0.0193834416,9576,False
accident_h3,validation_assessment,0.0078015137,0.0098843323,0.7642276423,0.0195162462,9510,False
accident_h3,validation_assessment,0.0078172872,0.0099534096,0.7642276423,0.0196508832,9444,False
accident_h3,validation_assessment,0.0078341305,0.0100245281,0.7642276423,0.0197894737,9377,False
accident_h3,validation_assessment,0.007847827,0.0100955859,0.7642276423,0.0199279203,9311,False
accident_h3,validation_assessment,0.0078646689,0.0100594916,0.756097561,0.0198548249,9245,False
accident_h3,validation_assessment,0.0078795981,0.0100228783,0.7479674797,0.0197806923,9179,False
accident_h3,validation_assessment,0.0078954926,0.010095468,0.7479674797,0.0199220442,9113,False
accident_h3,validation_assessment,0.0079096387,0.0101691168,0.7479674797,0.0200654308,9047,False
accident_h3,validation_assessment,0.0079264204,0.0102438481,0.7479674797,0.0202108963,8981,False
accident_h3,validation_assessment,0.0079425805,0.0103196859,0.7479674797,0.0203584864,8915,False
accident_h3,validation_assessment,0.007955028,0.010396655,0.7479674797,0.0205082479,8849,False
accident_h3,validation_assessment,0.0079700401,0.0104747808,0.7479674797,0.0206602291,8783,False
accident_h3,validation_assessment,0.0079842202,0.0104393713,0.7398373984,0.0205882353,8717,False
accident_h3,validation_assessment,0.008000321,0.0104034216,0.7317073171,0.0205151584,8651,False
accident_h3,validation_assessment,0.0080154329,0.0102504368,0.7154471545,0.0202113,8585,False
accident_h3,validation_assessment,0.0080295533,0.0100950816,0.6991869919,0.0199028003,8519,False
accident_h3,validation_assessment,0.0080441092,0.0100556016,0.6910569106,0.0198227612,8453,False
accident_h3,validation_assessment,0.0080630286,0.0101347323,0.6910569106,0.0199764982,8387,False
accident_h3,validation_assessment,0.0080788299,0.0102151184,0.6910569106,0.0201326386,8321,False
accident_h3,validation_assessment,0.0080942255,0.0101756511,0.6829268293,0.0200525185,8255,False
accident_h3,validation_assessment,0.0081084634,0.0102576627,0.6829268293,0.0202117421,8189,False
accident_h3,validation_assessment,0.0081211973,0.0102178998,0.674796748,0.0201309726,8123,False
accident_h3,validation_assessment,0.0081342727,0.0103016011,0.674796748,0.0202933985,8057,False
accident_h3,validation_assessment,0.0081505448,0.0101364035,0.6585365854,0.0199654917,7991,False
accident_h3,validation_assessment,0.0081668814,0.0102208202,0.6585365854,0.0201292247,7925,False
accident_h3,validation_assessment,0.0081824089,0.0103066548,0.6585365854,0.0202956652,7859,False
accident_h3,validation_assessment,0.0081968734,0.0103939433,0.6585365854,0.0204648813,7793,False
accident_h3,validation_assessment,0.0082118466,0.0104827229,0.6585365854,0.0206369427,7727,False
accident_h3,validation_assessment,0.0082306995,0.0105730322,0.6585365854,0.0208119219,7661,False
accident_h3,validation_assessment,0.0082425032,0.0105332456,0.6504065041,0.0207307593,7595,False
accident_h3,validation_assessment,0.0082576195,0.0104941552,0.6422764228,0.0206508953,7528,False
accident_h3,validation_assessment,0.0082704543,0.010586974,0.6422764228,0.0208305867,7462,False
accident_h3,validation_assessment,0.0082874884,0.0106814494,0.6422764228,0.0210134326,7396,False
accident_h3,validation_assessment,0.0083026119,0.0105047749,0.6260162602,0.0206628203,7330,False
accident_h3,validation_assessment,0.0083158883,0.0106002203,0.6260162602,0.0208474347,7264,False
accident_h3,validation_assessment,0.0083358409,0.0106974159,0.6260162602,0.0210353777,7198,False
accident_h3,validation_assessment,0.0083511352,0.0107964105,0.6260162602,0.0212267402,7132,False
accident_h3,validation_assessment,0.0083655333,0.0108972545,0.6260162602,0.0214216164,7066,False
accident_h3,validation_assessment,0.0083826457,0.011,0.6260162602,0.0216201039,7000,False
accident_h3,validation_assessment,0.0083981218,0.0111047015,0.6260162602,0.0218223041,6934,False
accident_h3,validation_assessment,0.0084133079,0.0110658125,0.6178861789,0.02174224,6868,False
accident_h3,validation_assessment,0.0084284976,0.0111731844,0.6178861789,0.0219494585,6802,False
accident_h3,validation_assessment,0.0084475933,0.0109857482,0.6016260163,0.0215774894,6736,False
accident_h3,validation_assessment,0.0084639191,0.0109445277,0.593495935,0.0214927131,6670,False
accident_h3,validation_assessment,0.0084822801,0.0110539067,0.593495935,0.0217035826,6604,False
accident_h3,validation_assessment,0.0084992753,0.0110125421,0.5853658537,0.0216183756,6538,False
accident_h3,validation_assessment,0.0085154136,0.0111248455,0.5853658537,0.0218347233,6472,False
accident_h3,validation_assessment,0.0085317604,0.011239463,0.5853658537,0.0220554449,6406,False
accident_h3,validation_assessment,0.0085456678,0.0108832808,0.5609756098,0.0213523132,6340,False
accident_h3,validation_assessment,0.0085618926,0.0108383806,0.5528455285,0.0212599656,6274,False
accident_h3,validation_assessment,0.0085789357,0.0109536082,0.5528455285,0.0214815985,6208,False
accident_h3,validation_assessment,0.0085979522,0.0110713123,0.5528455285,0.021707901,6142,False
accident_h3,validation_assessment,0.0086134812,0.0111915734,0.5528455285,0.0219390224,6076,False
accident_h3,validation_assessment,0.0086309596,0.0113144759,0.5528455285,0.0221751182,6010,False
accident_h3,validation_assessment,0.0086529664,0.0114401077,0.5528455285,0.0224163507,5944,False
accident_h3,validation_assessment,0.0086713864,0.0113984348,0.5447154472,0.0223296117,5878,False
accident_h3,validation_assessment,0.0086858653,0.0113558156,0.5365853659,0.0222409436,5812,False
accident_h3,validation_assessment,0.0087064795,0.010964149,0.512195122,0.021468734,5746,False
accident_h3,validation_assessment,0.0087217053,0.010915493,0.5040650407,0.0213682578,5680,False
accident_h3,validation_assessment,0.0087412485,0.0110457866,0.5040650407,0.0216178522,5613,False
accident_h3,validation_assessment,0.0087599873,0.0109969353,0.4959349593,0.0215167549,5547,False
accident_h3,validation_assessment,0.0087808712,0.011129356,0.4959349593,0.0217701642,5481,False
accident_h3,validation_assessment,0.0087999774,0.0112650046,0.4959349593,0.0220296136,5415,False
accident_h3,validation_assessment,0.0088189663,0.0112170499,0.487804878,0.0219298246,5349,False
accident_h3,validation_assessment,0.0088407226,0.0113571834,0.487804878,0.0221975583,5283,False
accident_h3,validation_assessment,0.0088613507,0.0113091815,0.4796747967,0.0220973783,5217,False
accident_h3,validation_assessment,0.0088839336,0.0112599495,0.4715447154,0.0219946909,5151,False
accident_h3,validation_assessment,0.0089016698,0.0112094395,0.4634146341,0.0218894009,5085,False
accident_h3,validation_assessment,0.008923973,0.011356844,0.4634146341,0.0221703617,5019,False
accident_h3,validation_assessment,0.0089432907,0.011306279,0.4552845528,0.0220646178,4953,False
accident_h3,validation_assessment,0.0089662816,0.0114589728,0.4552845528,0.0223552894,4887,False
accident_h3,validation_assessment,0.0089875043,0.0114084215,0.4471544715,0.0222491909,4821,False
accident_h3,validation_assessment,0.0090120401,0.0111461619,0.4308943089,0.0217302173,4755,False
accident_h3,validation_assessment,0.0090325444,0.0113030497,0.4308943089,0.0220282627,4689,False
accident_h3,validation_assessment,0.0090517124,0.011464417,0.4308943089,0.0223345976,4623,False
accident_h3,validation_assessment,0.00907501,0.0116304586,0.4308943089,0.0226495726,4557,False
accident_h3,validation_assessment,0.0091006554,0.0118013805,0.4308943089,0.0229735587,4491,False
accident_h3,validation_assessment,0.009127664,0.0119774011,0.4308943089,0.0233069481,4425,False
accident_h3,validation_assessment,0.0091491906,0.012158752,0.4308943089,0.0236501562,4359,False
accident_h3,validation_assessment,0.0091701838,0.012345679,0.4308943089,0.0240036232,4293,False
accident_h3,validation_assessment,0.0091911794,0.0125384433,0.4308943089,0.0243678161,4227,False
accident_h3,validation_assessment,0.0092161279,0.0124969959,0.4227642276,0.0242763772,4161,False
accident_h3,validation_assessment,0.0092433254,0.0126984127,0.4227642276,0.0246562352,4095,False
accident_h3,validation_assessment,0.009274119,0.0129064284,0.4227642276,0.0250481696,4029,False
accident_h3,validation_assessment,0.009303956,0.0131213727,0.4227642276,0.0254527655,3963,False
accident_h3,validation_assessment,0.0093328943,0.0133435976,0.4227642276,0.0258706468,3897,False
accident_h3,validation_assessment,0.0093647461,0.0133124511,0.4146341463,0.0257966616,3831,False
accident_h3,validation_assessment,0.0093875241,0.0132837407,0.406504065,0.0257267816,3764,False
accident_h3,validation_assessment,0.009418571,0.0135208221,0.406504065,0.0261711594,3698,False
accident_h3,validation_assessment,0.0094469523,0.0137665198,0.406504065,0.0266311585,3632,False
accident_h3,validation_assessment,0.0094779897,0.0137408861,0.3983739837,0.0265654649,3566,False
accident_h3,validation_assessment,0.009511381,0.014,0.3983739837,0.0270494066,3500,False
accident_h3,validation_assessment,0.0095393026,0.0139778684,0.3902439024,0.0269890357,3434,False
accident_h3,validation_assessment,0.0095761048,0.0139548694,0.3821138211,0.0269263821,3368,False
accident_h3,validation_assessment,0.0096041588,0.0142337977,0.3821138211,0.0274452555,3302,False
accident_h3,validation_assessment,0.0096399218,0.0142150803,0.3739837398,0.0273891039,3236,False
accident_h3,validation_assessment,0.0096834565,0.0141955836,0.3658536585,0.0273307015,3170,False
accident_h3,validation_assessment,0.0097246207,0.0144974227,0.3658536585,0.0278896808,3104,False
accident_h3,validation_assessment,0.0097650181,0.0138248848,0.3414634146,0.026573869,3038,False
accident_h3,validation_assessment,0.0098108511,0.013795424,0.3333333333,0.0264943457,2972,False
accident_h3,validation_assessment,0.0098494862,0.0137646249,0.325203252,0.0264113569,2906,False
accident_h3,validation_assessment,0.009889012,0.0137323944,0.3170731707,0.0263246709,2840,False
accident_h3,validation_assessment,0.0099337621,0.0133381399,0.3008130081,0.0255436659,2774,False
accident_h3,validation_assessment,0.0099716294,0.0136632201,0.3008130081,0.0261391734,2708,False
accident_h3,validation_assessment,0.010024865,0.014004542,0.3008130081,0.0267631103,2642,False
accident_h3,validation_assessment,0.0100696959,0.0139751553,0.2926829268,0.0266765469,2576,False
accident_h3,validation_assessment,0.0101225766,0.0139442231,0.2845528455,0.0265856438,2510,False
accident_h3,validation_assessment,0.0101700172,0.013502455,0.2682926829,0.0257109466,2444,False
accident_h3,validation_assessment,0.0102219072,0.0138772077,0.2682926829,0.0263894442,2378,False
accident_h3,validation_assessment,0.0102599557,0.0134083045,0.2520325203,0.0254620123,2312,False
accident_h3,validation_assessment,0.0103011133,0.0124666073,0.2276422764,0.0236386661,2246,False
accident_h3,validation_assessment,0.0103405973,0.0123853211,0.2195121951,0.0234476769,2180,False
accident_h3,validation_assessment,0.0103777095,0.0127719962,0.2195121951,0.0241394725,2114,False
accident_h3,validation_assessment,0.0104304633,0.0126953125,0.2113821138,0.0239520958,2048,False
accident_h3,validation_assessment,0.0104906283,0.0131180626,0.2113821138,0.0247030879,1982,False
accident_h3,validation_assessment,0.0105490444,0.0120041754,0.1869918699,0.0225600785,1916,False
accident_h3,validation_assessment,0.0105895584,0.0124391563,0.1869918699,0.023326572,1849,False
accident_h3,validation_assessment,0.0106532174,0.0123387549,0.1788617886,0.0230849948,1783,False
accident_h3,validation_assessment,0.0107180163,0.012813046,0.1788617886,0.0239130435,1717,False
accident_h3,validation_assessment,0.0107825063,0.0133252574,0.1788617886,0.0248027057,1651,False
accident_h3,validation_assessment,0.0108426534,0.0119873817,0.1544715447,0.0222482436,1585,False
accident_h3,validation_assessment,0.0109038092,0.0118499013,0.1463414634,0.0219244823,1519,False
accident_h3,validation_assessment,0.0109667037,0.0116999312,0.1382113821,0.0215736041,1453,False
accident_h3,validation_assessment,0.0110311495,0.010814708,0.1219512195,0.0198675497,1387,False
accident_h3,validation_assessment,0.0110857396,0.0113550341,0.1219512195,0.0207756233,1321,False
accident_h3,validation_assessment,0.0111507357,0.0111553785,0.1138211382,0.0203193033,1255,False
accident_h3,validation_assessment,0.0112168118,0.0100925147,0.0975609756,0.0182926829,1189,False
accident_h3,validation_assessment,0.0112776482,0.0089047195,0.081300813,0.0160513644,1123,False
accident_h3,validation_assessment,0.011350221,0.0094607379,0.081300813,0.0169491525,1057,False
accident_h3,validation_assessment,0.0114410206,0.0100908174,0.081300813,0.0179533214,991,False
accident_h3,validation_assessment,0.0115273711,0.0108108108,0.081300813,0.0190839695,925,False
accident_h3,validation_assessment,0.0116219455,0.0116414435,0.081300813,0.0203665988,859,False
accident_h3,validation_assessment,0.0117148106,0.0113493064,0.0731707317,0.019650655,793,False
accident_h3,validation_assessment,0.0118288353,0.0110041265,0.0650406504,0.0188235294,727,False
accident_h3,validation_assessment,0.0119504222,0.0121028744,0.0650406504,0.0204081633,661,False
accident_h3,validation_assessment,0.0121197936,0.0134453782,0.0650406504,0.0222841226,595,False
accident_h3,validation_assessment,0.0122485807,0.0132325142,0.0569105691,0.0214723926,529,False
accident_h3,validation_assessment,0.0124169248,0.0151187905,0.0569105691,0.023890785,463,False
accident_h3,validation_assessment,0.0126162492,0.0151133501,0.0487804878,0.0230769231,397,False
accident_h3,validation_assessment,0.0128772884,0.0181268882,0.0487804878,0.0264317181,331,False
accident_h3,validation_assessment,0.0132201281,0.0226415094,0.0487804878,0.0309278351,265,True
accident_h3,validation_assessment,0.0138134688,0.0201005025,0.0325203252,0.0248447205,199,False
accident_h3,validation_assessment,0.0149658665,0.022556391,0.0243902439,0.0234375,133,False
accident_h3,validation_assessment,0.0169349848,0.0149253731,0.0081300813,0.0105263158,67,False
accident_h3,validation_assessment,0.0226255576,0,0,0,1,False
accident_h3,validation_assessment,0.5,0,0,0,0,False
accident_h4,validation_assessment,0.005185526,0.0093125379,1,0.0184532293,13208,False
accident_h4,validation_assessment,0.0066714553,0.0093600183,1,0.0185464415,13141,False
accident_h4,validation_assessment,0.0068514002,0.0093307839,0.9918699187,0.0184876496,13075,False
accident_h4,validation_assessment,0.0069612967,0.009301253,0.9837398374,0.0184282668,13009,False
accident_h4,validation_assessment,0.0070368523,0.0093486827,0.9837398374,0.0185213531,12943,False
accident_h4,validation_assessment,0.0070989688,0.0093965986,0.9837398374,0.0186153846,12877,False
accident_h4,validation_assessment,0.0071520204,0.0094450082,0.9837398374,0.0187103758,12811,False
accident_h4,validation_assessment,0.0071921744,0.0094939192,0.9837398374,0.0188063413,12745,False
