job_id,task,target_column,horizon_windows,family,candidate_id,fold,status,failure,full_training_rows,sampled_training_rows,sampled_training_timestamps,validation_rows,training_origin_start,training_origin_end,maximum_training_target_timestamp,validation_origin_start,validation_origin_end,rows,accuracy,macro_precision,macro_recall,macro_f1,brier_score,log_loss,fit_seconds,prediction_seconds,training_weight_evidence_json,confusion_matrix_json,per_class_json,positive_rows,negative_rows,positive_rate,roc_auc,pr_auc
congestion_h2,congestion,target_congestion_h2,2,decision_tree,tree_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,0.7578443114,0.5895692854,0.5626719684,0.5642630813,0.3626402146,2.7269605776,0.041398,0.042147,"{""balanced_class_weights"":{""Free-flow"":0.3994673768,""Heavy"":3.2608695652,""Moderate"":0.9917355372,""Severe"":5.504587156},""class_counts"":{""Free-flow"":1502,""Heavy"":184,""Moderate"":605,""Severe"":109},""rows"":2400}","[[4412,660,35,0],[169,1542,331,45],[6,328,198,90],[0,138,220,176]]","{""Free-flow"":{""f1"":0.9102537652,""precision"":0.9618487029,""recall"":0.8639122773,""support"":5107},""Heavy"":{""f1"":0.2816500711,""precision"":0.2525510204,""recall"":0.3183279743,""support"":622},""Moderate"":{""f1"":0.6485804416,""precision"":0.5779610195,""recall"":0.7388596071,""support"":2087},""Severe"":{""f1"":0.4165680473,""precision"":0.5659163987,""recall"":0.329588015,""support"":534}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,decision_tree,tree_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.7757142857,0.6089069043,0.6557717311,0.6283114209,0.3580787042,3.9243930801,0.040586,0.042469,"{""balanced_class_weights"":{""Free-flow"":0.3989361702,""Heavy"":2.7777777778,""Moderate"":1.1173184358,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1504,""Heavy"":216,""Moderate"":537,""Severe"":143},""rows"":2400}","[[4588,673,34,28],[175,1262,301,79],[5,154,409,226],[1,24,184,257]]","{""Free-flow"":{""f1"":0.9092350377,""precision"":0.9620465506,""recall"":0.8619199699,""support"":5323},""Heavy"":{""f1"":0.475029036,""precision"":0.4407327586,""recall"":0.5151133501,""support"":794},""Moderate"":{""f1"":0.6422391858,""precision"":0.5972550876,""recall"":0.6945514584,""support"":1817},""Severe"":{""f1"":0.4867424242,""precision"":0.4355932203,""recall"":0.5515021459,""support"":466}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,decision_tree,tree_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.7605952381,0.6014530284,0.6547042741,0.6197713676,0.3805925835,4.1706277874,0.044813,0.040623,"{""balanced_class_weights"":{""Free-flow"":0.4092769441,""Heavy"":2.9411764706,""Moderate"":1.0101010101,""Severe"":4.4117647059},""class_counts"":{""Free-flow"":1466,""Heavy"":204,""Moderate"":594,""Severe"":136},""rows"":2400}","[[4416,557,4,1],[327,1260,410,123],[15,108,438,306],[0,3,157,275]]","{""Free-flow"":{""f1"":0.9071487264,""precision"":0.9281210593,""recall"":0.8871032543,""support"":4978},""Heavy"":{""f1"":0.4669509595,""precision"":0.4340931615,""recall"":0.5051903114,""support"":867},""Moderate"":{""f1"":0.6225296443,""precision"":0.653526971,""recall"":0.5943396226,""support"":2120},""Severe"":{""f1"":0.4824561404,""precision"":0.390070922,""recall"":0.632183908,""support"":435}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,decision_tree,tree_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.7055952381,0.5165258794,0.5287694779,0.5139718507,0.4875215088,6.4929924625,0.041373,0.03978,"{""balanced_class_weights"":{""Free-flow"":0.4143646409,""Heavy"":2.371541502,""Moderate"":1.0507880911,""Severe"":4.6875},""class_counts"":{""Free-flow"":1448,""Heavy"":253,""Moderate"":571,""Severe"":128},""rows"":2400}","[[4331,331,105,32],[327,928,623,194],[0,230,557,228],[0,68,335,111]]","{""Free-flow"":{""f1"":0.915935286,""precision"":0.9297981967,""recall"":0.9024796833,""support"":4799},""Heavy"":{""f1"":0.4227703985,""precision"":0.3438271605,""recall"":0.5487684729,""support"":1015},""Moderate"":{""f1"":0.5114356572,""precision"":0.5960179833,""recall"":0.4478764479,""support"":2072},""Severe"":{""f1"":0.2057460612,""precision"":0.196460177,""recall"":0.2159533074,""support"":514}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,decision_tree,tree_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.7810714286,0.5280614419,0.5798378543,0.546513076,0.3436107566,3.5062904111,0.042941,0.045129,"{""balanced_class_weights"":{""Free-flow"":0.4045853001,""Heavy"":2.8846153846,""Moderate"":1.0204081633,""Severe"":4.958677686},""class_counts"":{""Free-flow"":1483,""Heavy"":208,""Moderate"":588,""Severe"":121},""rows"":2400}","[[4877,723,13,17],[322,1407,231,135],[37,94,211,142],[0,3,122,66]]","{""Free-flow"":{""f1"":0.8976624333,""precision"":0.9314362108,""recall"":0.8662522202,""support"":5630},""Heavy"":{""f1"":0.397737983,""precision"":0.3656845754,""recall"":0.4359504132,""support"":484},""Moderate"":{""f1"":0.6510874595,""precision"":0.631791648,""recall"":0.6715990453,""support"":2095},""Severe"":{""f1"":0.2395644283,""precision"":0.1833333333,""recall"":0.3455497382,""support"":191}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,decision_tree,tree_deep,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,0.7598802395,0.6138857695,0.595753676,0.5875637205,0.3800682452,4.6433431178,0.043969,0.045357,"{""balanced_class_weights"":{""Free-flow"":0.3994673768,""Heavy"":3.2608695652,""Moderate"":0.9917355372,""Severe"":5.504587156},""class_counts"":{""Free-flow"":1502,""Heavy"":184,""Moderate"":605,""Severe"":109},""rows"":2400}","[[4365,731,11,0],[166,1508,379,34],[2,241,295,84],[0,36,321,177]]","{""Free-flow"":{""f1"":0.9056016598,""precision"":0.9629384514,""recall"":0.8547092226,""support"":5107},""Heavy"":{""f1"":0.3624078624,""precision"":0.2932405567,""recall"":0.4742765273,""support"":622},""Moderate"":{""f1"":0.6552248534,""precision"":0.59936407,""recall"":0.7225682798,""support"":2087},""Severe"":{""f1"":0.4270205066,""precision"":0.6,""recall"":0.3314606742,""support"":534}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.8261904762,0.6899069209,0.7224441272,0.7045748277,0.2426229925,0.4123894016,0.080819,0.079562,"{""balanced_class_weights"":{""Free-flow"":0.3989361702,""Heavy"":2.7777777778,""Moderate"":1.1173184358,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1504,""Heavy"":216,""Moderate"":537,""Severe"":143},""rows"":2400}","[[4788,521,9,5],[172,1393,227,25],[4,149,457,184],[1,3,160,302]]","{""Free-flow"":{""f1"":0.9307931571,""precision"":0.9643504532,""recall"":0.8994927672,""support"":5323},""Heavy"":{""f1"":0.554948391,""precision"":0.5357561547,""recall"":0.5755667506,""support"":794},""Moderate"":{""f1"":0.7174864795,""precision"":0.674249758,""recall"":0.7666483214,""support"":1817},""Severe"":{""f1"":0.6150712831,""precision"":0.5852713178,""recall"":0.6480686695,""support"":466}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.8338095238,0.702788349,0.7205671102,0.7102559992,0.2365593864,0.4072246154,0.073495,0.071796,"{""balanced_class_weights"":{""Free-flow"":0.4092769441,""Heavy"":2.9411764706,""Moderate"":1.0101010101,""Severe"":4.4117647059},""class_counts"":{""Free-flow"":1466,""Heavy"":204,""Moderate"":594,""Severe"":136},""rows"":2400}","[[4565,412,1,0],[193,1637,272,18],[1,128,568,170],[0,2,199,234]]","{""Free-flow"":{""f1"":0.9376604704,""precision"":0.9592351334,""recall"":0.9170349538,""support"":4978},""Heavy"":{""f1"":0.5957000524,""precision"":0.5461538462,""recall"":0.6551326413,""support"":867},""Moderate"":{""f1"":0.7615724587,""precision"":0.7512620468,""recall"":0.7721698113,""support"":2120},""Severe"":{""f1"":0.5460910152,""precision"":0.5545023697,""recall"":0.5379310345,""support"":435}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.765952381,0.603268868,0.5923815964,0.5942898765,0.2930267482,0.5265068437,0.074759,0.0728,"{""balanced_class_weights"":{""Free-flow"":0.4143646409,""Heavy"":2.371541502,""Moderate"":1.0507880911,""Severe"":4.6875},""class_counts"":{""Free-flow"":1448,""Heavy"":253,""Moderate"":571,""Severe"":128},""rows"":2400}","[[4388,382,27,2],[264,1402,376,30],[0,342,494,179],[0,87,277,150]]","{""Free-flow"":{""f1"":0.9285789864,""precision"":0.943250215,""recall"":0.9143571577,""support"":4799},""Heavy"":{""f1"":0.4513476473,""precision"":0.4207836457,""recall"":0.4866995074,""support"":1015},""Moderate"":{""f1"":0.6543757293,""precision"":0.633529146,""recall"":0.6766409266,""support"":2072},""Severe"":{""f1"":0.3428571429,""precision"":0.4155124654,""recall"":0.2918287938,""support"":514}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.8221428571,0.601242498,0.6745749349,0.6253379381,0.2428758511,0.4519988825,0.07333,0.077834,"{""balanced_class_weights"":{""Free-flow"":0.4045853001,""Heavy"":2.8846153846,""Moderate"":1.0204081633,""Severe"":4.958677686},""class_counts"":{""Free-flow"":1483,""Heavy"":208,""Moderate"":588,""Severe"":121},""rows"":2400}","[[4924,702,2,2],[155,1667,184,89],[1,148,196,139],[0,1,71,119]]","{""Free-flow"":{""f1"":0.9195144725,""precision"":0.9692913386,""recall"":0.8746003552,""support"":5630},""Heavy"":{""f1"":0.4183564568,""precision"":0.4326710817,""recall"":0.4049586777,""support"":484},""Moderate"":{""f1"":0.7227400824,""precision"":0.6620333598,""recall"":0.7957040573,""support"":2095},""Severe"":{""f1"":0.4407407407,""precision"":0.340974212,""recall"":0.6230366492,""support"":191}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,0.7893413174,0.6331091402,0.6119642016,0.6151109725,0.284781618,0.6078431839,0.077896,0.078619,"{""balanced_class_weights"":{""Free-flow"":0.3994673768,""Heavy"":3.2608695652,""Moderate"":0.9917355372,""Severe"":5.504587156},""class_counts"":{""Free-flow"":1502,""Heavy"":184,""Moderate"":605,""Severe"":109},""rows"":2400}","[[4478,625,3,1],[135,1673,217,62],[2,325,206,89],[0,137,163,234]]","{""Free-flow"":{""f1"":0.9212096276,""precision"":0.9703141928,""recall"":0.8768357157,""support"":5107},""Heavy"":{""f1"":0.3402146986,""precision"":0.3497453311,""recall"":0.3311897106,""support"":622},""Moderate"":{""f1"":0.6903239117,""precision"":0.6061594203,""recall"":0.8016291327,""support"":2087},""Severe"":{""f1"":0.5086956522,""precision"":0.6062176166,""recall"":0.4382022472,""support"":534}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.8208333333,0.6821386645,0.6964452327,0.6887979379,0.2429164087,0.4210748406,0.118547,0.076928,"{""balanced_class_weights"":{""Free-flow"":0.3989361702,""Heavy"":2.7777777778,""Moderate"":1.1173184358,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1504,""Heavy"":216,""Moderate"":537,""Severe"":143},""rows"":2400}","[[4853,464,4,2],[272,1319,211,15],[8,150,455,181],[1,4,193,268]]","{""Free-flow"":{""f1"":0.928182079,""precision"":0.9452668485,""recall"":0.9117039264,""support"":5323},""Heavy"":{""f1"":0.5491852746,""precision"":0.527230591,""recall"":0.5730478589,""support"":794},""Moderate"":{""f1"":0.7027171018,""precision"":0.6809499226,""recall"":0.7259218492,""support"":1817},""Severe"":{""f1"":0.5751072961,""precision"":0.5751072961,""recall"":0.5751072961,""support"":466}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.819047619,0.6908906675,0.7055157441,0.6962296844,0.2420055773,0.4196063016,0.122895,0.073826,"{""balanced_class_weights"":{""Free-flow"":0.4092769441,""Heavy"":2.9411764706,""Moderate"":1.0101010101,""Severe"":4.4117647059},""class_counts"":{""Free-flow"":1466,""Heavy"":204,""Moderate"":594,""Severe"":136},""rows"":2400}","[[4567,410,1,0],[296,1506,300,18],[3,118,577,169],[0,2,203,230]]","{""Free-flow"":{""f1"":0.9278748476,""precision"":0.9385532265,""recall"":0.9174367216,""support"":4978},""Heavy"":{""f1"":0.5924024641,""precision"":0.5337650324,""recall"":0.6655132641,""support"":867},""Moderate"":{""f1"":0.7247353224,""precision"":0.7396856582,""recall"":0.7103773585,""support"":2120},""Severe"":{""f1"":0.5399061033,""precision"":0.551558753,""recall"":0.5287356322,""support"":435}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.7757142857,0.626225342,0.5946257872,0.5981645633,0.2885190528,0.5607508455,0.161652,0.078659,"{""balanced_class_weights"":{""Free-flow"":0.4143646409,""Heavy"":2.371541502,""Moderate"":1.0507880911,""Severe"":4.6875},""class_counts"":{""Free-flow"":1448,""Heavy"":253,""Moderate"":571,""Severe"":128},""rows"":2400}","[[4421,355,20,3],[288,1427,336,21],[0,357,553,105],[0,96,303,115]]","{""Free-flow"":{""f1"":0.9299537232,""precision"":0.9388405182,""recall"":0.9212335903,""support"":4799},""Heavy"":{""f1"":0.4966322407,""precision"":0.4562706271,""recall"":0.5448275862,""support"":1015},""Moderate"":{""f1"":0.6626422104,""precision"":0.6384787472,""recall"":0.6887065637,""support"":2072},""Severe"":{""f1"":0.3034300792,""precision"":0.4713114754,""recall"":0.2237354086,""support"":514}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_deep,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.821547619,0.5992252153,0.6543567284,0.6215137955,0.2389595461,0.4624239498,0.120247,0.075788,"{""balanced_class_weights"":{""Free-flow"":0.4045853001,""Heavy"":2.8846153846,""Moderate"":1.0204081633,""Severe"":4.958677686},""class_counts"":{""Free-flow"":1483,""Heavy"":208,""Moderate"":588,""Severe"":121},""rows"":2400}","[[4985,641,2,2],[222,1597,207,69],[6,143,221,114],[0,2,91,98]]","{""Free-flow"":{""f1"":0.9194872268,""precision"":0.9562631882,""recall"":0.8854351687,""support"":5630},""Heavy"":{""f1"":0.439800995,""precision"":0.424184261,""recall"":0.4566115702,""support"":484},""Moderate"":{""f1"":0.7132648504,""precision"":0.6701636593,""recall"":0.7622911695,""support"":2095},""Severe"":{""f1"":0.4135021097,""precision"":0.3462897527,""recall"":0.5130890052,""support"":191}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,random_forest,forest_deep,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,0.7904191617,0.640228027,0.5989836416,0.6069738465,0.2733406373,0.5540151057,0.121042,0.076739,"{""balanced_class_weights"":{""Free-flow"":0.3994673768,""Heavy"":3.2608695652,""Moderate"":0.9917355372,""Severe"":5.504587156},""class_counts"":{""Free-flow"":1502,""Heavy"":184,""Moderate"":605,""Severe"":109},""rows"":2400}","[[4483,624,0,0],[148,1719,164,56],[2,358,192,70],[0,171,157,206]]","{""Free-flow"":{""f1"":0.9205338809,""precision"":0.96762357,""recall"":0.877814764,""support"":5107},""Heavy"":{""f1"":0.3383259912,""precision"":0.3742690058,""recall"":0.308681672,""support"":622},""Moderate"":{""f1"":0.6932849365,""precision"":0.5985376045,""recall"":0.8236703402,""support"":2087},""Severe"":{""f1"":0.4757505774,""precision"":0.6204819277,""recall"":0.3857677903,""support"":534}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,xgboost,xgb_balanced,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.8045238095,0.6535847659,0.6914242509,0.6580820275,0.25976197,0.4613981707,0.086649,0.039593,"{""balanced_class_weights"":{""Free-flow"":0.3989361702,""Heavy"":2.7777777778,""Moderate"":1.1173184358,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1504,""Heavy"":216,""Moderate"":537,""Severe"":143},""rows"":2400}","[[4675,638,4,6],[129,1473,156,59],[4,266,262,262],[0,31,87,348]]","{""Free-flow"":{""f1"":0.9229098806,""precision"":0.9723377704,""recall"":0.8782641368,""support"":5323},""Heavy"":{""f1"":0.4021488872,""precision"":0.5147347741,""recall"":0.3299748111,""support"":794},""Moderate"":{""f1"":0.6972781065,""precision"":0.6117109635,""recall"":0.81067694,""support"":1817},""Severe"":{""f1"":0.6099912358,""precision"":0.5155555556,""recall"":0.7467811159,""support"":466}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,xgboost,xgb_balanced,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.7933333333,0.629939503,0.6467537542,0.6343903944,0.2680599027,0.4658892973,0.085557,0.039276,"{""balanced_class_weights"":{""Free-flow"":0.4092769441,""Heavy"":2.9411764706,""Moderate"":1.0101010101,""Severe"":4.4117647059},""class_counts"":{""Free-flow"":1466,""Heavy"":204,""Moderate"":594,""Severe"":136},""rows"":2400}","[[4437,539,2,0],[165,1546,377,32],[1,159,523,184],[0,11,266,158]]","{""Free-flow"":{""f1"":0.9262081202,""precision"":0.9639365631,""recall"":0.891321816,""support"":4978},""Heavy"":{""f1"":0.514004914,""precision"":0.4477739726,""recall"":0.6032295271,""support"":867},""Moderate"":{""f1"":0.7067428571,""precision"":0.6855875831,""recall"":0.729245283,""support"":2120},""Severe"":{""f1"":0.390605686,""precision"":0.422459893,""recall"":0.3632183908,""support"":435}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,xgboost,xgb_balanced,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.7688095238,0.6141423,0.6354500835,0.6236068979,0.285508845,0.4929057025,0.094064,0.039931,"{""balanced_class_weights"":{""Free-flow"":0.4143646409,""Heavy"":2.371541502,""Moderate"":1.0507880911,""Severe"":4.6875},""class_counts"":{""Free-flow"":1448,""Heavy"":253,""Moderate"":571,""Severe"":128},""rows"":2400}","[[4308,469,20,2],[211,1421,401,39],[0,231,479,305],[0,41,223,250]]","{""Free-flow"":{""f1"":0.9246619446,""precision"":0.953308254,""recall"":0.8976870181,""support"":4799},""Heavy"":{""f1"":0.4480823199,""precision"":0.4265360641,""recall"":0.4719211823,""support"":1015},""Moderate"":{""f1"":0.6712328767,""precision"":0.6572617946,""recall"":0.6858108108,""support"":2072},""Severe"":{""f1"":0.4504504505,""precision"":0.4194630872,""recall"":0.486381323,""support"":514}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,xgboost,xgb_balanced,4,success,,109950,2400,96,8400,2025-01-01T00:00:00+05:30,2025-04-02T14:30:00+05:30,2025-04-02T15:30:00+05:30,2025-04-02T17:00:00+05:30,2025-04-09T16:30:00+05:30,8400,0.8173809524,0.5685744427,0.6624071054,0.5865065095,0.2605667785,0.4840750517,0.09897,0.040479,"{""balanced_class_weights"":{""Free-flow"":0.4045853001,""Heavy"":2.8846153846,""Moderate"":1.0204081633,""Severe"":4.958677686},""class_counts"":{""Free-flow"":1483,""Heavy"":208,""Moderate"":588,""Severe"":121},""rows"":2400}","[[5001,615,9,5],[156,1590,178,171],[3,128,138,215],[0,0,54,137]]","{""Free-flow"":{""f1"":0.9269694161,""precision"":0.9691860465,""recall"":0.888277087,""support"":5630},""Heavy"":{""f1"":0.3198146002,""precision"":0.364116095,""recall"":0.2851239669,""support"":484},""Moderate"":{""f1"":0.7181571816,""precision"":0.6815259323,""recall"":0.7589498807,""support"":2095},""Severe"":{""f1"":0.3810848401,""precision"":0.259469697,""recall"":0.7172774869,""support"":191}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,xgboost,xgb_balanced,5,success,,118350,2400,96,8350,2025-01-01T00:00:00+05:30,2025-04-09T14:30:00+05:30,2025-04-09T15:30:00+05:30,2025-04-09T17:00:00+05:30,2025-04-16T15:30:00+05:30,8350,0.7707784431,0.5938200326,0.6179082028,0.5983807659,0.3008767151,0.5363875969,0.090577,0.042588,"{""balanced_class_weights"":{""Free-flow"":0.3994673768,""Heavy"":3.2608695652,""Moderate"":0.9917355372,""Severe"":5.504587156},""class_counts"":{""Free-flow"":1502,""Heavy"":184,""Moderate"":605,""Severe"":109},""rows"":2400}","[[4468,623,13,3],[117,1438,392,140],[1,195,320,106],[0,41,283,210]]","{""Free-flow"":{""f1"":0.9219024038,""precision"":0.9742695159,""recall"":0.874877619,""support"":5107},""Heavy"":{""f1"":0.3926380368,""precision"":0.3174603175,""recall"":0.5144694534,""support"":622},""Moderate"":{""f1"":0.6560218978,""precision"":0.6260339573,""recall"":0.6890273119,""support"":2087},""Severe"":{""f1"":0.4229607251,""precision"":0.4575163399,""recall"":0.393258427,""support"":534}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,xgboost,xgb_deep,1,success,,84750,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-12T14:30:00+05:30,2025-03-12T15:30:00+05:30,2025-03-12T17:00:00+05:30,2025-03-19T16:30:00+05:30,8400,0.8132142857,0.6588141366,0.6794445431,0.6635734481,0.2521916609,0.4589933632,0.200028,0.042708,"{""balanced_class_weights"":{""Free-flow"":0.3989361702,""Heavy"":2.7777777778,""Moderate"":1.1173184358,""Severe"":4.1958041958},""class_counts"":{""Free-flow"":1504,""Heavy"":216,""Moderate"":537,""Severe"":143},""rows"":2400}","[[4807,504,8,4],[163,1417,189,48],[4,284,302,204],[1,52,108,305]]","{""Free-flow"":{""f1"":0.9335793358,""precision"":0.9662311558,""recall"":0.903062183,""support"":5323},""Heavy"":{""f1"":0.4311206281,""precision"":0.4975288303,""recall"":0.3803526448,""support"":794},""Moderate"":{""f1"":0.6956308297,""precision"":0.6278245459,""recall"":0.779856907,""support"":1817},""Severe"":{""f1"":0.593962999,""precision"":0.5436720143,""recall"":0.6545064378,""support"":466}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,xgboost,xgb_deep,2,success,,93150,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-19T14:30:00+05:30,2025-03-19T15:30:00+05:30,2025-03-19T17:00:00+05:30,2025-03-26T16:30:00+05:30,8400,0.8048809524,0.6581858896,0.6845861619,0.6698599414,0.2569400227,0.4459976508,0.17615,0.042631,"{""balanced_class_weights"":{""Free-flow"":0.4092769441,""Heavy"":2.9411764706,""Moderate"":1.0101010101,""Severe"":4.4117647059},""class_counts"":{""Free-flow"":1466,""Heavy"":204,""Moderate"":594,""Severe"":136},""rows"":2400}","[[4498,473,7,0],[197,1539,358,26],[3,172,485,207],[0,5,191,239]]","{""Free-flow"":{""f1"":0.929723026,""precision"":0.9574286931,""recall"":0.9035757332,""support"":4978},""Heavy"":{""f1"":0.5083857442,""precision"":0.4658981748,""recall"":0.5594002307,""support"":867},""Moderate"":{""f1"":0.7143188675,""precision"":0.7030607583,""recall"":0.7259433962,""support"":2120},""Severe"":{""f1"":0.5270121279,""precision"":0.5063559322,""recall"":0.5494252874,""support"":435}}",,,,,
congestion_h2,congestion,target_congestion_h2,2,xgboost,xgb_deep,3,success,,101550,2400,96,8400,2025-01-01T00:00:00+05:30,2025-03-26T14:30:00+05:30,2025-03-26T15:30:00+05:30,2025-03-26T17:00:00+05:30,2025-04-02T16:30:00+05:30,8400,0.7722619048,0.6172700735,0.613562133,0.6122471576,0.2844515801,0.490469545,0.173969,0.04127,"{""balanced_class_weights"":{""Free-flow"":0.4143646409,""Heavy"":2.371541502,""Moderate"":1.0507880911,""Severe"":4.6875},""class_counts"":{""Free-flow"":1448,""Heavy"":253,""Moderate"":571,""Severe"":128},""rows"":2400}","[[4356,424,17,2],[234,1425,391,22],[0,281,536,198],[0,45,299,170]]","{""Free-flow"":{""f1"":0.9278943444,""precision"":0.9490196078,""recall"":0.9076891019,""support"":4799},""Heavy"":{""f1"":0.4747564216,""precision"":0.4312148029,""recall"":0.5280788177,""support"":1015},""Moderate"":{""f1"":0.6710619261,""precision"":0.6551724138,""recall"":0.6877413127,""support"":2072},""Severe"":{""f1"":0.3752759382,""precision"":0.4336734694,""recall"":0.3307392996,""support"":514}}",,,,,
